,price
2016-06-26,2.0051
2016-06-27,2.0051
2016-06-28,2.0036
2016-06-29,2.0041
2016-06-30,2.0053
2016-07-01,2.0053
2016-07-02,2.0053
2016-07-03,2.0053
2016-07-04,2.0053
2016-07-05,1.9979
2016-07-06,2.0048
2016-07-07,2.0159
2016-07-08,2.0121
2016-07-09,2.0124
2016-07-10,2.0124
2016-07-11,2.0124
2016-07-12,2.012
2016-07-13,2.0043
2016-07-14,2.0046
2016-07-15,1.994
2016-07-16,1.9828
2016-07-17,1.9828
2016-07-18,1.9828
2016-07-19,1.9824
2016-07-20,1.9776
2016-07-21,1.9807
2016-07-22,1.978
2016-07-23,1.985
2016-07-24,1.985
2016-07-25,1.985
2016-07-26,1.9897
2016-07-27,1.9953
2016-07-28,1.9943
2016-07-29,1.9889
2016-07-30,1.9958
2016-07-31,1.9958
2016-08-01,1.9958
2016-08-02,1.9799
2016-08-03,1.9916
2016-08-04,1.9928
2016-08-05,1.9926
2016-08-06,1.9777
2016-08-07,1.9777
2016-08-08,1.9777
2016-08-09,1.9662
2016-08-10,1.9658
2016-08-11,1.9652
2016-08-12,1.9648
2016-08-13,1.9555
2016-08-14,1.9555
2016-08-15,1.9555
2016-08-16,1.9482
2016-08-17,1.9393
2016-08-18,1.9388
2016-08-19,1.9288
2016-08-20,1.9288
2016-08-21,1.9288
2016-08-22,1.9288
2016-08-23,1.9354
2016-08-24,1.9421
2016-08-25,1.9522
2016-08-26,1.9571
2016-08-27,1.9511
2016-08-28,1.9511
2016-08-29,1.9511
2016-08-30,1.9574
2016-08-31,1.9578
2016-09-01,1.9605
2016-09-02,1.9613
2016-09-03,1.9692
2016-09-04,1.9692
2016-09-05,1.9692
2016-09-06,1.9585
2016-09-07,1.9612
2016-09-08,1.9536
2016-09-09,1.9472
2016-09-10,1.9477
2016-09-11,1.9477
2016-09-12,1.9477
2016-09-13,1.9577
2016-09-14,1.9563
2016-09-15,1.956
2016-09-16,1.9574
2016-09-17,1.9524
2016-09-18,1.9524
2016-09-19,1.9524
2016-09-20,1.9511
2016-09-21,1.9481
2016-09-22,1.9457
2016-09-23,1.9334
2016-09-24,1.9322
2016-09-25,1.9322
2016-09-26,1.9322
2016-09-27,1.9336
2016-09-28,1.9281
2016-09-29,1.933
2016-09-30,1.9264
2016-10-01,1.9268
2016-10-02,1.9268
2016-10-03,1.9268
2016-10-04,1.9159
2016-10-05,1.9178
2016-10-06,1.9176
2016-10-07,1.9156
2016-10-08,1.9149
2016-10-09,1.9149
2016-10-10,1.9149
2016-10-11,1.9137
2016-10-12,1.913
2016-10-13,1.9189
2016-10-14,1.9305
2016-10-15,1.9251
2016-10-16,1.9251
2016-10-17,1.9251
2016-10-18,1.9248
2016-10-19,1.9185
2016-10-20,1.9113
2016-10-21,1.9064
2016-10-22,1.9048
2016-10-23,1.9048
2016-10-24,1.9048
2016-10-25,1.9023
2016-10-26,1.9004
2016-10-27,1.9017
2016-10-28,1.9101
2016-10-29,1.9065
2016-10-30,1.9065
2016-10-31,1.9065
2016-11-01,1.9054
2016-11-02,1.904
2016-11-03,1.9042
2016-11-04,1.9039
2016-11-05,1.9052
2016-11-06,1.9052
2016-11-07,1.9052
2016-11-08,1.9052
2016-11-09,1.9062
2016-11-10,1.9083
2016-11-11,1.9109
2016-11-12,1.9433
2016-11-13,1.9433
2016-11-14,1.9433
2016-11-15,1.9586
2016-11-16,1.9581
2016-11-17,1.9498
2016-11-18,1.9564
2016-11-19,1.9572
2016-11-20,1.9572
2016-11-21,1.9572
2016-11-22,1.9461
2016-11-23,1.9447
2016-11-24,1.9514
2016-11-25,1.9647
2016-11-26,1.9636
2016-11-27,1.9636
2016-11-28,1.9636
2016-11-29,1.9665
2016-11-30,1.9719
2016-12-01,1.9795
2016-12-02,1.9627
2016-12-03,1.9703
2016-12-04,1.9703
2016-12-05,1.9703
2016-12-06,1.9706
2016-12-07,1.9696
2016-12-08,1.9789
2016-12-09,1.9746
2016-12-10,1.9739
2016-12-11,1.9739
2016-12-12,1.9739
2016-12-13,1.9547
2016-12-14,1.9526
2016-12-15,1.9548
2016-12-16,1.9749
2016-12-17,1.9726
2016-12-18,1.9726
2016-12-19,1.9726
2016-12-20,1.9715
2016-12-21,1.9723
2016-12-22,1.9577
2016-12-23,1.9496
2016-12-24,1.948
2016-12-25,1.948
2016-12-26,1.948
2016-12-27,1.9434
2016-12-28,1.9507
2016-12-29,1.9519
2016-12-30,1.9585
2016-12-31,1.9585
2017-01-01,1.9585
2017-01-02,1.9585
2017-01-03,1.9585
2017-01-04,1.9666
2017-01-05,1.9707
2017-01-06,1.9653
2017-01-07,1.9538
2017-01-08,1.9538
2017-01-09,1.9538
2017-01-10,1.9597
2017-01-11,1.964
2017-01-12,1.9697
2017-01-13,1.9542
2017-01-14,1.9509
2017-01-15,1.9509
2017-01-16,1.9509
2017-01-17,1.9548
2017-01-18,1.9506
2017-01-19,1.9439
2017-01-20,1.9472
2017-01-21,1.9423
2017-01-22,1.9361
2017-01-23,1.9361
2017-01-24,1.935
2017-01-25,1.931
2017-01-26,1.9286
2017-01-27,1.9321
2017-01-28,1.9394
2017-01-29,1.9394
2017-01-30,1.9394
2017-01-31,1.9357
2017-02-01,1.9356
2017-02-02,1.9365
2017-02-03,1.9344
2017-02-04,1.9267
2017-02-05,1.9267
2017-02-06,1.9267
2017-02-07,1.9121
2017-02-08,1.9178
2017-02-09,1.9225
2017-02-10,1.9126
2017-02-11,1.9028
2017-02-12,1.9028
2017-02-13,1.9028
2017-02-14,1.8891
2017-02-15,1.8804
2017-02-16,1.865
2017-02-17,1.8675
2017-02-18,1.8731
2017-02-19,1.8731
2017-02-20,1.8731
2017-02-21,1.8784
2017-02-22,1.8751
2017-02-23,1.8723
2017-02-24,1.8754
2017-02-25,1.8774
2017-02-26,1.8774
2017-02-27,1.8774
2017-02-28,1.8818
2017-03-01,1.8859
2017-03-02,1.8955
2017-03-03,1.9002
2017-03-04,1.9141
2017-03-05,1.9141
2017-03-06,1.9141
2017-03-07,1.9031
2017-03-08,1.9023
2017-03-09,1.9023
2017-03-10,1.9126
2017-03-11,1.9141
2017-03-12,1.9141
2017-03-13,1.9141
2017-03-14,1.9122
2017-03-15,1.9143
2017-03-16,1.9152
2017-03-17,1.8981
2017-03-18,1.8909
2017-03-19,1.8909
2017-03-20,1.8909
2017-03-21,1.8829
2017-03-22,1.8797
2017-03-23,1.8854
2017-03-24,1.8842
2017-03-25,1.8808
2017-03-26,1.8808
2017-03-27,1.8808
2017-03-28,1.8732
2017-03-29,1.8748
2017-03-30,1.8767
2017-03-31,1.872
2017-04-01,1.8721
2017-04-02,1.8721
2017-04-03,1.8721
2017-04-04,1.8777
2017-04-05,1.8868
2017-04-06,1.8808
2017-04-07,1.8882
2017-04-08,1.8938
2017-04-09,1.8938
2017-04-10,1.8938
2017-04-11,1.9027
2017-04-12,1.8966
2017-04-13,1.8912
2017-04-14,1.8865
2017-04-15,1.8817
2017-04-16,1.8817
2017-04-17,1.8817
2017-04-18,1.8825
2017-04-19,1.8797
2017-04-20,1.8799
2017-04-21,1.8826
2017-04-22,1.8763
2017-04-23,1.8763
2017-04-24,1.8763
2017-04-25,1.8763
2017-04-26,1.8763
2017-04-27,1.8694
2017-04-28,1.8763
2017-04-29,1.874
2017-04-30,1.8692
2017-05-01,1.8692
2017-05-02,1.8692
2017-05-03,1.8681
2017-05-04,1.8716
2017-05-05,1.8834
2017-05-06,1.8934
2017-05-07,1.8824
2017-05-08,1.8824
2017-05-09,1.8824
2017-05-10,1.8824
2017-05-11,1.8855
2017-05-12,1.8719
2017-05-13,1.8733
2017-05-14,1.8733
2017-05-15,1.8733
2017-05-16,1.8599
2017-05-17,1.8529
2017-05-18,1.8583
2017-05-19,1.868
2017-05-20,1.8609
2017-05-21,1.8609
2017-05-22,1.8609
2017-05-23,1.8525
2017-05-24,1.8524
2017-05-25,1.8527
2017-05-26,1.852
2017-05-27,1.8598
2017-05-28,1.8598
2017-05-29,1.8598
2017-05-30,1.8625
2017-05-31,1.8642
2017-06-01,1.8673
2017-06-02,1.8635
2017-06-03,1.8665
2017-06-04,1.8665
2017-06-05,1.8665
2017-06-06,1.865
2017-06-07,1.8674
2017-06-08,1.8672
2017-06-09,1.8733
2017-06-10,1.8758
2017-06-11,1.8758
2017-06-12,1.8758
2017-06-13,1.8759
2017-06-14,1.875
2017-06-15,1.8771
2017-06-16,1.884
2017-06-17,1.8874
2017-06-18,1.8874
2017-06-19,1.8874
2017-06-20,1.8895
2017-06-21,1.9016
2017-06-22,1.9219
2017-06-23,1.9309
2017-06-24,1.9284
2017-06-25,1.9284
2017-06-26,1.9284
2017-06-27,1.9221
2017-06-28,1.9249
2017-06-29,1.9343
2017-06-30,1.9336
2017-07-01,1.9413
2017-07-02,1.9413
2017-07-03,1.9413
2017-07-04,1.9413
2017-07-05,1.9442
2017-07-06,1.9557
2017-07-07,1.9714
2017-07-08,1.9731
2017-07-09,1.9731
2017-07-10,1.9731
2017-07-11,1.9734
2017-07-12,1.9794
2017-07-13,1.978
2017-07-14,1.9726
2017-07-15,1.9645
2017-07-16,1.9645
2017-07-17,1.9645
2017-07-18,1.9513
2017-07-19,1.9521
2017-07-20,1.9493
2017-07-21,1.9465
2017-07-22,1.9351
2017-07-23,1.9351
2017-07-24,1.9351
2017-07-25,1.944
2017-07-26,1.9458
2017-07-27,1.9505
2017-07-28,1.943
2017-07-29,1.9396
2017-07-30,1.9396
2017-07-31,1.9396
2017-08-01,1.9442
2017-08-02,1.9401
2017-08-03,1.9512
2017-08-04,1.9568
2017-08-05,1.9495
2017-08-06,1.9495
2017-08-07,1.9495
2017-08-08,1.9508
2017-08-09,1.9526
2017-08-10,1.9537
2017-08-11,1.9516
2017-08-12,1.9521
2017-08-13,1.9521
2017-08-14,1.9521
2017-08-15,1.9454
2017-08-16,1.9498
2017-08-17,1.945
2017-08-18,1.9379
2017-08-19,1.9383
2017-08-20,1.9383
2017-08-21,1.9383
2017-08-22,1.9339
2017-08-23,1.9303
2017-08-24,1.9319
2017-08-25,1.9335
2017-08-26,1.9333
2017-08-27,1.9333
2017-08-28,1.9333
2017-08-29,1.924
2017-08-30,1.9236
2017-08-31,1.9335
2017-09-01,1.9353
2017-09-02,1.9288
2017-09-03,1.9288
2017-09-04,1.9288
2017-09-05,1.9251
2017-09-06,1.9293
2017-09-07,1.9242
2017-09-08,1.9234
2017-09-09,1.9206
2017-09-10,1.9206
2017-09-11,1.9206
2017-09-12,1.9232
2017-09-13,1.9286
2017-09-14,1.9392
2017-09-15,1.9447
2017-09-16,1.939
2017-09-17,1.939
2017-09-18,1.939
2017-09-19,1.9382
2017-09-20,1.9405
2017-09-21,1.9405
2017-09-22,1.9457
2017-09-23,1.9366
2017-09-24,1.9366
2017-09-25,1.9366
2017-09-26,1.9394
2017-09-27,1.9453
2017-09-28,1.9614
2017-09-29,1.9689
2017-09-30,1.9623
2017-10-01,1.9623
2017-10-02,1.9623
2017-10-03,1.962
2017-10-04,1.9655
2017-10-05,1.965
2017-10-06,1.9629
2017-10-07,1.9684
2017-10-08,1.9684
2017-10-09,1.9684
2017-10-10,1.9755
2017-10-11,1.9719
2017-10-12,1.9711
2017-10-13,1.9677
2017-10-14,1.9633
2017-10-15,1.9633
2017-10-16,1.9633
2017-10-17,1.958
2017-10-18,1.9592
2017-10-19,1.9585
2017-10-20,1.9577
2017-10-21,1.955
2017-10-22,1.955
2017-10-23,1.955
2017-10-24,1.9539
2017-10-25,1.9546
2017-10-26,1.9557
2017-10-27,1.9601
2017-10-28,1.9734
2017-10-29,1.9734
2017-10-30,1.9734
2017-10-31,1.9722
2017-11-01,1.9741
2017-11-02,1.976
2017-11-03,1.9774
2017-11-04,1.9806
2017-11-05,1.9855
2017-11-06,1.9855
2017-11-07,1.9855
2017-11-08,1.9855
2017-11-09,1.9908
2017-11-10,1.9915
2017-11-11,1.9921
2017-11-12,1.9921
2017-11-13,1.9921
2017-11-14,1.9932
2017-11-15,1.9976
2017-11-16,2.0057
2017-11-17,2.0068
2017-11-18,2.005
2017-11-19,2.005
2017-11-20,2.005
2017-11-21,2.0017
2017-11-22,2.0047
2017-11-23,2.0031
2017-11-24,1.9968
2017-11-25,1.998
2017-11-26,1.998
2017-11-27,1.998
2017-11-28,1.9953
2017-11-29,2.0
2017-11-30,2.0039
2017-12-01,2.0123
2017-12-02,2.0114
2017-12-03,2.0114
2017-12-04,2.0114
2017-12-05,2.0227
2017-12-06,2.0208
2017-12-07,2.0252
2017-12-08,2.0358
2017-12-09,2.0367
2017-12-10,2.0367
2017-12-11,2.0367
2017-12-12,2.033
2017-12-13,2.0296
2017-12-14,2.0378
2017-12-15,2.0277
2017-12-16,2.0257
2017-12-17,2.0257
2017-12-18,2.0257
2017-12-19,2.0213
2017-12-20,2.0166
2017-12-21,2.0133
2017-12-22,2.0023
2017-12-23,1.9921
2017-12-24,1.9921
2017-12-25,1.9921
2017-12-26,1.9921
2017-12-27,1.9791
2017-12-28,1.9717
2017-12-29,1.9727
2017-12-30,1.9727
2017-12-31,1.9727
2018-01-01,1.9727
2018-01-02,1.9727
2018-01-03,1.9727
2018-01-04,1.979
2018-01-05,1.985
2018-01-06,1.9869
2018-01-07,1.9869
2018-01-08,1.9869
2018-01-09,1.9974
2018-01-10,2.0104
2018-01-11,2.0146
2018-01-12,2.0188
2018-01-13,2.0048
2018-01-14,2.0048
2018-01-15,2.0048
2018-01-16,1.9955
2018-01-17,1.9953
2018-01-18,1.9963
2018-01-19,1.9933
2018-01-20,1.9787
2018-01-21,1.9775
2018-01-22,1.9775
2018-01-23,1.9782
2018-01-24,1.9779
2018-01-25,1.9802
2018-01-26,1.9741
2018-01-27,1.9722
2018-01-28,1.9722
2018-01-29,1.9722
2018-01-30,1.9808
2018-01-31,1.9839
2018-02-01,1.9803
2018-02-02,1.9756
2018-02-03,1.9744
2018-02-04,1.9744
2018-02-05,1.9744
2018-02-06,1.9808
2018-02-07,1.9894
2018-02-08,1.9886
2018-02-09,1.998
2018-02-10,2.0017
2018-02-11,2.0017
2018-02-12,2.0017
2018-02-13,1.9959
2018-02-14,1.9918
2018-02-15,1.9901
2018-02-16,1.9717
2018-02-17,1.96
2018-02-18,1.96
2018-02-19,1.96
2018-02-20,1.9605
2018-02-21,1.961
2018-02-22,1.9623
2018-02-23,1.9638
2018-02-24,1.9593
2018-02-25,1.9593
2018-02-26,1.9593
2018-02-27,1.9556
2018-02-28,1.9537
2018-03-01,1.9556
2018-03-02,1.9587
2018-03-03,1.9595
2018-03-04,1.9611
2018-03-05,1.9611
2018-03-06,1.9714
2018-03-07,1.9649
2018-03-08,1.9589
2018-03-09,1.9589
2018-03-10,1.9589
2018-03-11,1.9589
2018-03-12,1.9589
2018-03-13,1.9565
2018-03-14,1.9585
2018-03-15,1.9589
2018-03-16,1.9581
2018-03-17,1.9624
2018-03-18,1.9624
2018-03-19,1.9624
2018-03-20,1.9636
2018-03-21,1.9641
2018-03-22,1.9623
2018-03-23,1.9483
2018-03-24,1.9487
2018-03-25,1.9487
2018-03-26,1.9487
2018-03-27,1.9474
2018-03-28,1.9464
2018-03-29,1.9511
2018-03-30,1.9568
2018-03-31,1.9501
2018-04-01,1.9501
2018-04-02,1.9501
2018-04-03,1.9508
2018-04-04,1.9593
2018-04-05,1.9668
2018-04-06,1.9637
2018-04-07,1.9637
2018-04-08,1.9637
2018-04-09,1.9637
2018-04-10,1.9757
2018-04-11,2.0258
2018-04-12,2.0698
2018-04-13,2.047
2018-04-14,2.0355
2018-04-15,2.0375
2018-04-16,2.0375
2018-04-17,2.0375
2018-04-18,2.0375
2018-04-19,2.0256
2018-04-20,2.0077
2018-04-21,2.0035
2018-04-22,2.0035
2018-04-23,2.0035
2018-04-24,2.0055
2018-04-25,2.0034
2018-04-26,2.0032
2018-04-27,2.0075
2018-04-28,2.0094
2018-04-29,2.0
2018-04-30,2.0
2018-05-01,2.0
2018-05-02,2.0
2018-05-03,2.0187
2018-05-04,2.0233
2018-05-05,2.0234
2018-05-06,2.0234
2018-05-07,2.0234
2018-05-08,2.0185
2018-05-09,2.0203
2018-05-10,2.0203
2018-05-11,2.0173
2018-05-12,2.004
2018-05-13,2.004
2018-05-14,2.004
2018-05-15,2.0003
2018-05-16,2.0004
2018-05-17,2.0031
2018-05-18,1.996
2018-05-19,1.9938
2018-05-20,1.9938
2018-05-21,1.9938
2018-05-22,2.0022
2018-05-23,1.9898
2018-05-24,1.9972
2018-05-25,1.9968
2018-05-26,2.0017
2018-05-27,2.0017
2018-05-28,2.0017
2018-05-29,2.0077
2018-05-30,2.0207
2018-05-31,2.0225
2018-06-01,2.0123
2018-06-02,2.0093
2018-06-03,2.0093
2018-06-04,2.0093
2018-06-05,2.0044
2018-06-06,2.0052
2018-06-07,2.0015
2018-06-08,1.9945
2018-06-09,2.0016
2018-06-10,2.0016
2018-06-11,2.0016
2018-06-12,1.9972
2018-06-13,2.0029
2018-06-14,2.0103
2018-06-15,1.9967
2018-06-16,2.0007
2018-06-17,2.0007
2018-06-18,2.0007
2018-06-19,2.0102
2018-06-20,2.0152
2018-06-21,2.0052
2018-06-22,2.0076
2018-06-23,1.9961
2018-06-24,1.9961
2018-06-25,1.9961
2018-06-26,1.9948
2018-06-27,1.9947
2018-06-28,1.998
2018-06-29,2.0011
2018-06-30,1.9898
2018-07-01,1.9898
2018-07-02,1.9898
2018-07-03,1.9898
2018-07-04,1.9898
2018-07-05,1.9946
2018-07-06,1.9892
2018-07-07,1.9859
2018-07-08,1.9802
2018-07-09,1.9802
2018-07-10,1.9772
2018-07-11,1.9734
2018-07-12,1.9693
2018-07-13,1.97
2018-07-14,1.9706
2018-07-15,1.9706
2018-07-16,1.9706
2018-07-17,1.9725
2018-07-18,1.9766
2018-07-19,1.9886
2018-07-20,1.996
2018-07-21,1.9984
2018-07-22,1.9984
2018-07-23,1.9984
2018-07-24,1.9895
2018-07-25,1.9879
2018-07-26,1.9901
2018-07-27,1.9893
2018-07-28,1.9922
2018-07-29,1.9922
2018-07-30,1.9922
2018-07-31,1.9916
2018-08-01,1.9853
2018-08-02,1.9892
2018-08-03,2.0002
2018-08-04,2.0136
2018-08-05,2.0136
2018-08-06,2.0136
2018-08-07,2.0125
2018-08-08,2.0117
2018-08-09,2.011
2018-08-10,2.0446
2018-08-11,2.0557
2018-08-12,2.0557
2018-08-13,2.0557
2018-08-14,2.0707
2018-08-15,2.0542
2018-08-16,2.0548
2018-08-17,2.0533
2018-08-18,2.0508
2018-08-19,2.0508
2018-08-20,2.0508
2018-08-21,2.048
2018-08-22,2.0417
2018-08-23,2.0426
2018-08-24,2.056
2018-08-25,2.056
2018-08-26,2.056
2018-08-27,2.056
2018-08-28,2.0551
2018-08-29,2.0586
2018-08-30,2.0735
2018-08-31,2.0799
2018-09-01,2.0839
2018-09-02,2.0839
2018-09-03,2.0839
2018-09-04,2.0886
2018-09-05,2.1028
2018-09-06,2.1162
2018-09-07,2.1203
2018-09-08,2.1389
2018-09-09,2.1389
2018-09-10,2.1389
2018-09-11,2.1605
2018-09-12,2.1673
2018-09-13,2.1681
2018-09-14,2.1528
2018-09-15,2.1387
2018-09-16,2.1387
2018-09-17,2.1387
2018-09-18,2.1364
2018-09-19,2.1226
2018-09-20,2.1028
2018-09-21,2.0884
2018-09-22,2.0788
2018-09-23,2.0788
2018-09-24,2.0788
2018-09-25,2.082
2018-09-26,2.0882
2018-09-27,2.0963
2018-09-28,2.1087
2018-09-29,2.1121
2018-09-30,2.1121
2018-10-01,2.1121
2018-10-02,2.1157
2018-10-03,2.1237
2018-10-04,2.1334
2018-10-05,2.1508
2018-10-06,2.1556
2018-10-07,2.1556
2018-10-08,2.1556
2018-10-09,2.158
2018-10-10,2.1537
2018-10-11,2.1453
2018-10-12,2.1424
2018-10-13,2.1261
2018-10-14,2.1261
2018-10-15,2.1261
2018-10-16,2.1177
2018-10-17,2.1112
2018-10-18,2.1066
2018-10-19,2.1098
2018-10-20,2.112
2018-10-21,2.112
2018-10-22,2.112
2018-10-23,2.0988
2018-10-24,2.0999
2018-10-25,2.1056
2018-10-26,2.1094
2018-10-27,2.1109
2018-10-28,2.1109
2018-10-29,2.1109
2018-10-30,2.1149
2018-10-31,2.1178
2018-11-01,2.1196
2018-11-02,2.1191
2018-11-03,2.1171
2018-11-04,2.1171
2018-11-05,2.1171
2018-11-06,2.1237
2018-11-07,2.1211
2018-11-08,2.1211
2018-11-09,2.1219
2018-11-10,2.1336
2018-11-11,2.1336
2018-11-12,2.1336
2018-11-13,2.1431
2018-11-14,2.1449
2018-11-15,2.1472
2018-11-16,2.1222
2018-11-17,2.1102
2018-11-18,2.1102
2018-11-19,2.1102
2018-11-20,2.1058
2018-11-21,2.0989
2018-11-22,2.1061
2018-11-23,2.1019
2018-11-24,2.105
2018-11-25,2.105
2018-11-26,2.105
2018-11-27,2.1174
2018-11-28,2.131
2018-11-29,2.1471
2018-11-30,2.1384
2018-12-01,2.1316
2018-12-02,2.1316
2018-12-03,2.1316
2018-12-04,2.1291
2018-12-05,2.128
2018-12-06,2.135
2018-12-07,2.1339
2018-12-08,2.1329
2018-12-09,2.1329
2018-12-10,2.1329
2018-12-11,2.1213
2018-12-12,2.1254
2018-12-13,2.127
2018-12-14,2.1204
2018-12-15,2.122
2018-12-16,2.122
2018-12-17,2.122
2018-12-18,2.1241
2018-12-19,2.1262
2018-12-20,2.1304
2018-12-21,2.1255
2018-12-22,2.1228
2018-12-23,2.1408
2018-12-24,2.1408
2018-12-25,2.1408
2018-12-26,2.1408
2018-12-27,2.1507
2018-12-28,2.1495
2018-12-29,2.1598
2018-12-30,2.1598
2018-12-31,2.1598
2019-01-01,2.1598
2019-01-02,2.1598
2019-01-03,2.1701
2019-01-04,2.1788
2019-01-05,2.1727
2019-01-06,2.1727
2019-01-07,2.1727
2019-01-08,2.1727
2019-01-09,2.1590000000000003
2019-01-10,2.1569
2019-01-11,2.1532
2019-01-12,2.1503
2019-01-13,2.1503
2019-01-14,2.1503
2019-01-15,2.1542
2019-01-16,2.1571
2019-01-17,2.1556
2019-01-18,2.1546
2019-01-19,2.1499
2019-01-20,2.1499
2019-01-21,2.1499
2019-01-22,2.1506
2019-01-23,2.1556
2019-01-24,2.1539
2019-01-25,2.1527
2019-01-26,2.1516
2019-01-27,2.1516
2019-01-28,2.1516
2019-01-29,2.1523
2019-01-30,2.1593
2019-01-31,2.1584
2019-02-01,2.1499
2019-02-02,2.1575
2019-02-03,2.1575
2019-02-04,2.1575
2019-02-05,2.1583
2019-02-06,2.1579
2019-02-07,2.1604
2019-02-08,2.1663
2019-02-09,2.1664
2019-02-10,2.1664
2019-02-11,2.1664
2019-02-12,2.1587
2019-02-13,2.1581
2019-02-14,2.1571
2019-02-15,2.1679
2019-02-16,2.1666
2019-02-17,2.1666
2019-02-18,2.1666
2019-02-19,2.1574
2019-02-20,2.1564
2019-02-21,2.1455
2019-02-22,2.1411
2019-02-23,2.1402
2019-02-24,2.1402
2019-02-25,2.1402
2019-02-26,2.1367
2019-02-27,2.1384
2019-02-28,2.1385
2019-03-01,2.1384
2019-03-02,2.139
2019-03-03,2.139
2019-03-04,2.139
2019-03-05,2.1416
2019-03-06,2.1431
2019-03-07,2.1414
2019-03-08,2.138
2019-03-09,2.138
2019-03-10,2.138
2019-03-11,2.138
2019-03-12,2.1399
2019-03-13,2.1381
2019-03-14,2.1349
2019-03-15,2.1315
2019-03-16,2.1278
2019-03-17,2.1278
2019-03-18,2.1278
2019-03-19,2.1138
2019-03-20,2.1064
2019-03-21,2.1057
2019-03-22,2.0963
2019-03-23,2.1022
2019-03-24,2.1022
2019-03-25,2.1022
2019-03-26,2.1141
2019-03-27,2.1163
2019-03-28,2.1269
2019-03-29,2.1288
2019-03-30,2.1285
2019-03-31,2.1285
2019-04-01,2.1285
2019-04-02,2.1382
2019-04-03,2.1414
2019-04-04,2.1417
2019-04-05,2.1428
2019-04-06,2.1415
2019-04-07,2.1415
2019-04-08,2.1415
2019-04-09,2.1397
2019-04-10,2.1278
2019-04-11,2.1233
2019-04-12,2.1131
2019-04-13,2.1131
2019-04-14,2.1131
2019-04-15,2.1131
2019-04-16,2.1043
2019-04-17,2.102
2019-04-18,2.0953
2019-04-19,2.0957
2019-04-20,2.095
2019-04-21,2.095
2019-04-22,2.095
2019-04-23,2.0891
2019-04-24,2.0884
2019-04-25,2.0944
2019-04-26,2.1105
2019-04-27,2.1104
2019-04-28,2.1104
2019-04-29,2.1104
2019-04-30,2.1089
2019-05-01,2.1057
2019-05-02,2.1057
2019-05-03,2.1115
2019-05-04,2.1141
2019-05-05,2.109
2019-05-06,2.109
2019-05-07,2.109
2019-05-08,2.109
2019-05-09,2.109
2019-05-10,2.109
2019-05-11,2.1011
2019-05-12,2.0969
2019-05-13,2.0969
2019-05-14,2.0988
2019-05-15,2.0986
2019-05-16,2.093
2019-05-17,2.0889
2019-05-18,2.0854
2019-05-19,2.0854
2019-05-20,2.0854
2019-05-21,2.0819
2019-05-22,2.0759
2019-05-23,2.0757
2019-05-24,2.0797
2019-05-25,2.0793
2019-05-26,2.0793
2019-05-27,2.0793
2019-05-28,2.0779
2019-05-29,2.0797
2019-05-30,2.0879
2019-05-31,2.0953
2019-06-01,2.0989
2019-06-02,2.0989
2019-06-03,2.0989
2019-06-04,2.101
2019-06-05,2.0977
2019-06-06,2.0985
2019-06-07,2.0991
2019-06-08,2.0925
2019-06-09,2.0925
2019-06-10,2.0925
2019-06-11,2.0805
2019-06-12,2.0712
2019-06-13,2.0722
2019-06-14,2.0704
2019-06-15,2.0655
2019-06-16,2.0655
2019-06-17,2.0655
2019-06-18,2.062
2019-06-19,2.0632
2019-06-20,2.0625
2019-06-21,2.0489
2019-06-22,2.0417
2019-06-23,2.0417
2019-06-24,2.0417
2019-06-25,2.0352
2019-06-26,2.0351
2019-06-27,2.0395
2019-06-28,2.0433
2019-06-29,2.0433
2019-06-30,2.0433
2019-07-01,2.0433
2019-07-02,2.0442
2019-07-03,2.0471
2019-07-04,2.0471
2019-07-05,2.0488
2019-07-06,2.0488
2019-07-07,2.0488
2019-07-08,2.0488
2019-07-09,2.0521
2019-07-10,2.0498
2019-07-11,2.0467
2019-07-12,2.0340000000000003
2019-07-13,2.0342
2019-07-14,2.0342
2019-07-15,2.0342
2019-07-16,2.031
2019-07-17,2.0309
2019-07-18,2.0341
2019-07-19,2.0301
2019-07-20,2.0255
2019-07-21,2.0255
2019-07-22,2.0255
2019-07-23,2.0244
2019-07-24,2.0225
2019-07-25,2.0282
2019-07-26,2.0293
2019-07-27,2.0271
2019-07-28,2.0271
2019-07-29,2.0271
2019-07-30,2.0343
2019-07-31,2.0348
2019-08-01,2.035
2019-08-02,2.0443
2019-08-03,2.0553
2019-08-04,2.0553
2019-08-05,2.0553
2019-08-06,2.0563
2019-08-07,2.0526
2019-08-08,2.0487
2019-08-09,2.0444
2019-08-10,2.0431
2019-08-11,2.0431
2019-08-12,2.0431
2019-08-13,2.0428
2019-08-14,2.0419
2019-08-15,2.0415
2019-08-16,2.0457
2019-08-17,2.047
2019-08-18,2.047
2019-08-19,2.047
2019-08-20,2.0524
2019-08-21,2.0584
2019-08-22,2.0566
2019-08-23,2.0546
2019-08-24,2.0566
2019-08-25,2.0566
2019-08-26,2.0566
2019-08-27,2.0580000000000003
2019-08-28,2.0655
2019-08-29,2.0796
2019-08-30,2.0923
2019-08-31,2.0980000000000003
2019-09-01,2.0980000000000003
2019-09-02,2.0980000000000003
2019-09-03,2.1049
2019-09-04,2.119
2019-09-05,2.1161
2019-09-06,2.1105
2019-09-07,2.1071
2019-09-08,2.1071
2019-09-09,2.1071
2019-09-10,2.0989
2019-09-11,2.0915
